SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,206 Bush St,Mountain View,CA,94041,,3,1,94041,1128,,1904,,,,,,,,,,2014-05-21,1065000,http://www.redfin.com/CA/Mountain-View/206-Bush-St-94041/home/1148095,,,,N,Y,37.392414,-122.075926,
Past Sale,Single Family Residential,331 W EVELYN Ave #36,Mountain View,CA,94041,1248888,3,3.5,Station 361,1704,1704,2014,2,Garage,,Sold,,,,,1248888,2014-05-19,1256512,http://www.redfin.com/CA/Mountain-View/331-W-Evelyn-AVE-94041/unit-36/home/55134712,MLSListings Inc. (MLSLI),ML81412371,The Mozart Development Company,N,Y,37.3925309,-122.0727954,false
Past Sale,Single Family Residential,351 GEARY Way #43 (Unable to map),Mountain View,CA,94041,1508888,3,3,Station 361,1748,2500,2014,2,Garage,,Sold,,,,,1508888,2014-05-16,1528458,http://www.redfin.com/CA/Mountain-View/351-GEARY-Way-94041/unit-43/home/55134942,MLSListings Inc. (MLSLI),ML81412374,The Mozart Development Company,N,Y,,,false
Past Sale,Single Family Residential,3420 RIDGEMONT Dr,Mountain View,CA,94040,1899000,4,3,Mountain View,2310,8000,1968,1,Garage,,Sold,,,,,1899000,2014-05-01,2300000,http://www.redfin.com/CA/Mountain-View/3420-Ridgemont-Dr-94040/home/579047,MLSListings Inc. (MLSLI),ML81413526,Sereno Group,N,Y,37.359976,-122.072167,false
Past Sale,Single Family Residential,542 Anza St,Mountain View,CA,94041,,3,3,94041,1672,,1951,,,,,,,,,,2014-07-15,1901000,http://www.redfin.com/CA/Mountain-View/542-Anza-St-94041/home/1528727,,,,N,Y,37.387665,-122.077687,
Past Sale,Single Family Residential,926 Madison Dr,Mountain View,CA,94040,,3,2.5,94040,2200,,1965,,,,,,,,,,2014-06-27,2100000,http://www.redfin.com/CA/Mountain-View/926-Madison-Dr-94040/home/1392318,,,,N,Y,37.370316,-122.088742,
Past Sale,Single Family Residential,293 Beatrice St,Mountain View,CA,94043,,3,1,94043,877,,1950,,,,,,,,,,2014-07-10,914000,http://www.redfin.com/CA/Mountain-View/293-Beatrice-St-94043/home/1326345,,,,N,Y,37.401905,-122.088008,
Past Sale,Single Family Residential,468 Loreto St,Mountain View,CA,94041,,3,1,94041,1477,,1925,,,,,,,,,,2014-08-29,1450000,http://www.redfin.com/CA/Mountain-View/468-Loreto-St-94041/home/619720,,,,N,Y,37.3904,-122.076488,
Past Sale,Single Family Residential,310 WINDMILL PARK Ln,Mountain View,CA,94043,1210000,3,2,Mountain View,1538,4356,1988,2,Garage,,Sold,,,,,1210000,2014-07-24,1210000,http://www.redfin.com/CA/Mountain-View/310-Windmill-Park-Ln-94043/home/615224,MLSListings Inc. (MLSLI),ML81426837,Intero Real Estate Services,N,Y,37.398989,-122.076302,false
Past Sale,Single Family Residential,2464 ELKA Ave,Mountain View,CA,94043,998000,3,2,Mountain View,1630,5400,1959,2,Garage,,Sold,,,,,998000,2014-04-02,1352000,http://www.redfin.com/CA/Mountain-View/2464-Elka-Ave-94043/home/1069815,MLSListings Inc. (MLSLI),ML81409657,Alain Pinel Realtors,N,Y,37.410597,-122.100683,false
Past Sale,Single Family Residential,2503 Alvin St,Mountain View,CA,94043,,3,2,94043,1116,,1954,,,,,,,,,,2014-07-15,1300000,http://www.redfin.com/CA/Mountain-View/2503-Alvin-St-94043/home/1574798,,,,N,Y,37.412125,-122.101102,
Past Sale,Single Family Residential,536 Mccarty Ave,Mountain View,CA,94041,,4,2,94041,1400,,1958,,,,,,,,,,2014-02-11,1375000,http://www.redfin.com/CA/Mountain-View/536-Mccarty-Ave-94041/home/763649,,,,N,Y,37.386124,-122.070477,
Past Sale,Single Family Residential,22527 Redcliff Ct,Mountain View,CA,94040,,3,3.5,94040,2730,,1957,,,,,,,,,,2014-02-21,1810000,http://www.redfin.com/CA/Mountain-View/22527-Redcliff-Ct-94040/home/648537,,,,N,Y,37.370989,-122.069238,
Past Sale,Single Family Residential,261 ORCHARD Ave,Mountain View,CA,94043,888000,3,2,Mountain View,1368,7500,1948,2,Garage,,Sold,,,,,888000,2014-01-23,1101000,http://www.redfin.com/CA/Mountain-View/261-Orchard-Ave-94043/home/1173621,MLSListings Inc. (MLSLI),ML81400964,MGM Real Estate,N,Y,37.394418,-122.070683,false
Past Sale,Single Family Residential,212 Orchard Glen Ct,Mountain View,CA,94043,,3,2.5,94043,1586,,1996,,,,,,,,,,2014-03-19,1228000,http://www.redfin.com/CA/Mountain-View/212-Orchard-Glen-Ct-94043/home/621881,,,,N,Y,37.394445,-122.070424,
Past Sale,Single Family Residential,575 Moorpark Way,Mountain View,CA,94041,,3,2,94041,1654,,1978,,,,,,,,,,2014-06-24,1070000,http://www.redfin.com/CA/Mountain-View/575-Moorpark-Way-94041/home/624228,,,,N,Y,37.383222,-122.066155,
Past Sale,Single Family Residential,1108 Blue Lake Sq,Mountain View,CA,94040,,3,2,94040,1782,,1973,,,,,,,,,,2014-06-20,1650000,http://www.redfin.com/CA/Mountain-View/1108-Blue-Lake-Sq-94040/home/1785747,,,,N,Y,37.358006,-122.069784,
Past Sale,Single Family Residential,821 Alice Ave,Mountain View,CA,94041,,2,1,94041,1429,,1947,,,,,,,,,,2014-07-02,911000,http://www.redfin.com/CA/Mountain-View/821-Alice-Ave-94041/home/624187,,,,N,Y,37.38,-122.067059,
Past Sale,Single Family Residential,171 Hamwood Ter,Mountain View,CA,94043,,3,3.5,94043,1612,,2007,,,,,,,,,,2014-01-09,963000,http://www.redfin.com/CA/Mountain-View/171-Hamwood-Ter-94043/home/17292374,,,,N,Y,37.40533,-122.060045,
Past Sale,Single Family Residential,1777 Morgan St,Mountain View,CA,94043,,3,2,94043,1104,,1955,,,,,,,,,,2014-01-24,829000,http://www.redfin.com/CA/Mountain-View/1777-Morgan-St-94043/home/1722367,,,,N,Y,37.412702,-122.085995,
Past Sale,Single Family Residential,1707 Spring St,Mountain View,CA,94043,,3,2,94043,1182,,1956,,,,,,,,,,2014-03-20,930000,http://www.redfin.com/CA/Mountain-View/1707-Spring-St-94043/home/620515,,,,N,Y,37.413355,-122.084287,
Past Sale,Single Family Residential,870 San Ardo Way,Mountain View,CA,94043,,3,2,94043,1302,,1962,,,,,,,,,,2014-04-18,1325000,http://www.redfin.com/CA/Mountain-View/870-San-Ardo-Way-94043/home/620258,,,,N,Y,37.406549,-122.074817,
Past Sale,Single Family Residential,725 EMILY Dr,Mountain View,CA,94043,685000,3,1,Mountain View,816,5000,1954,1,Garage,,Sold,,,,,685000,2014-04-26,695000,http://www.redfin.com/CA/Mountain-View/725-Emily-Dr-94043/home/1392241,MLSListings Inc. (MLSLI),ML81408451,Coldwell Banker Los Altos,N,Y,37.403785,-122.066671,false
Past Sale,Single Family Residential,1017 Farley St,Mountain View,CA,94043,,2,1,94043,1263,,1951,,,,,,,,,,2014-04-22,860000,http://www.redfin.com/CA/Mountain-View/1017-Farley-St-94043/home/1308995,,,,N,Y,37.407544,-122.087515,
Past Sale,Single Family Residential,633 Farley St,Mountain View,CA,94043,,3,1,94043,860,,1950,,,,,,,,,,2014-05-22,1007000,http://www.redfin.com/CA/Mountain-View/633-Farley-St-94043/home/1826906,,,,N,Y,37.404852,-122.08863,
Past Sale,Single Family Residential,1931 CAPPELLETTI Ct,Mountain View,CA,94043,1198000,4,3,Mountain View,1629,4551,2006,2,Garage,,Sold,,,,,1198000,2014-04-30,1455000,http://www.redfin.com/CA/Mountain-View/1931-Cappelletti-Ct-94043/home/12181270,MLSListings Inc. (MLSLI),ML81413642,Intero Real Estate Services,N,Y,37.404726,-122.09176,false
Past Sale,Single Family Residential,122 Avellino Way (Unable to map),Mountain View,CA,94043,1523868,3,3.5,Avellino,1903,1994,,2,Garage,,Sold,,,,,1499900,2014-08-08,1495000,http://www.redfin.com/CA/Mountain-View/122-Avellino-Way-94043/home/55593551,MLSListings Inc. (MLSLI),ML81417538,TRI Pointe Communities Inc,N,Y,,,false
Past Sale,Single Family Residential,534 Devonshire Ct,Mountain View,CA,94043,,3,2.5,94043,1755,,1998,,,,,,,,,,2014-07-31,1180000,http://www.redfin.com/CA/Mountain-View/534-Devonshire-Ct-94043/home/621698,,,,N,Y,37.404238,-122.060573,
Past Sale,Single Family Residential,325 Serra San Bruno,Mountain View,CA,94043,,3,2.5,94043,1585,,1998,,,,,,,,,,2014-08-22,1250000,http://www.redfin.com/CA/Mountain-View/325-Serra-San-Bruno-94043/home/1680986,,,,N,Y,37.407166,-122.093957,
Past Sale,Single Family Residential,689 Leong Dr,Mountain View,CA,94043,,3,3,94043,1495,,1954,,,,,,,,,,2014-07-29,950000,http://www.redfin.com/CA/Mountain-View/689-Leong-Dr-94043/home/1524789,,,,N,Y,37.403946,-122.067758,
Past Sale,Single Family Residential,1705 MORGAN St,Mountain View,CA,94043,850000,3,2,Mountain View,1182,6175,1956,2,Garage,,Sold,,,,,850000,2014-07-25,1020000,http://www.redfin.com/CA/Mountain-View/1705-Morgan-St-94043/home/729053,MLSListings Inc. (MLSLI),ML81425630,Keller Williams Palo Alto,N,Y,37.412667,-122.084307,false
Past Sale,Single Family Residential,1152 Morton Ct,Mountain View,CA,94040,,4,2.5,94040,2157,,1953,,,,,,,,,,2014-04-11,2135000,http://www.redfin.com/CA/Mountain-View/1152-Morton-Ct-94040/home/1414023,,,,N,Y,37.389707,-122.102905,
Past Sale,Single Family Residential,2052 JARDIN Dr,Mountain View,CA,94040,1298000,3,2,Mountain View,1298,6500,1951,1,Garage,,Sold,,,,,1298000,2014-06-04,1625000,http://www.redfin.com/CA/Mountain-View/2052-Jardin-Dr-94040/home/636856,MLSListings Inc. (MLSLI),ML81418696,Intero Real Estate Services,N,Y,37.388857,-122.102375,false
Past Sale,Single Family Residential,221 Orchard Glen Ct,Mountain View,CA,94043,,3,2.5,94043,1586,,1996,,,,,,,,,,2014-01-10,1100000,http://www.redfin.com/CA/Mountain-View/221-Orchard-Glen-Ct-94043/home/813597,,,,N,Y,37.394262,-122.070966,
Past Sale,Single Family Residential,414 Burgoyne St,Mountain View,CA,94043,,3,1,94043,877,,1950,,,,,,,,,,2014-04-03,901000,http://www.redfin.com/CA/Mountain-View/414-Burgoyne-St-94043/home/991342,,,,N,Y,37.402748,-122.087091,
Past Sale,Single Family Residential,880 Windmill Park Ln,Mountain View,CA,94043,,3,2.5,94043,2030,,1988,,,,,,,,,,2014-06-17,1300000,http://www.redfin.com/CA/Mountain-View/880-Windmill-Park-Ln-94043/home/1056879,,,,N,Y,37.399249,-122.076191,
Past Sale,Single Family Residential,1792 Villa St,Mountain View,CA,94041,,3,1,94041,1068,,1949,,,,,,,,,,2014-07-28,925000,http://www.redfin.com/CA/Mountain-View/1792-Villa-St-94041/home/1375009,,,,N,Y,37.398494,-122.090169,
Past Sale,Single Family Residential,129 Chetwood Dr,Mountain View,CA,94043,,4,2.5,94043,1944,,1997,,,,,,,,,,2014-08-08,1302000,http://www.redfin.com/CA/Mountain-View/129-Chetwood-Dr-94043/home/626060,,,,N,Y,37.390754,-122.060366,
Past Sale,Single Family Residential,326 CHURCH St,Mountain View,CA,94041,1398000,3,2,Mountain View,2005,7500,1956,,,,Sold,,,,,1398000,2013-11-26,1675000,http://www.redfin.com/CA/Mountain-View/326-Church-St-94041/home/1748774,MLSListings Inc. (MLSLI),ML81341464,Alain Pinel Realtors,N,Y,37.386132,-122.077227,false
Past Sale,Single Family Residential,1322 BROOKDALE Ave,Mountain View,CA,94040,2195000,4,3.5,Mountain View,3385,10560,1948,2,Garage,,Sold,,,,,2195000,2013-12-12,2408000,http://www.redfin.com/CA/Mountain-View/1322-Brookdale-Ave-94040/home/1705584,MLSListings Inc. (MLSLI),ML81342445,Wilbur Properties,N,Y,37.379158,-122.090321,false
Past Sale,Single Family Residential,442 Martens Ave,Mountain View,CA,94040,,4,2.5,94040,3051,,1993,,,,,,,,,,2014-01-24,2300000,http://www.redfin.com/CA/Mountain-View/442-Martens-Ave-94040/home/1137891,,,,N,Y,37.374802,-122.071153,
Past Sale,Single Family Residential,1029 ROSE Ave,Mountain View,CA,94040,1598000,3,2,Mountain View,1527,6800,1955,2,Garage,,Sold,,,,,1598000,2013-12-11,1850000,http://www.redfin.com/CA/Mountain-View/1029-Rose-Ave-94040/home/869281,MLSListings Inc. (MLSLI),ML81342295,Alain Pinel Realtors,N,Y,37.370739,-122.091965,false
Past Sale,Single Family Residential,937 RINCON St,Mountain View,CA,94040,1395000,4,2.5,Mountain View,2173,2049,2009,2,Garage,,Sold,,,,,1395000,2013-12-18,1560000,http://www.redfin.com/CA/Mountain-View/937-Rincon-St-94040/home/18542943,MLSListings Inc. (MLSLI),ML81342835,Alain Pinel Realtors,N,Y,37.3839,-122.088272,false
Past Sale,Single Family Residential,1304 Todd St,Mountain View,CA,94040,,3,2,94040,1273,,1954,,,,,,,,,,2014-01-09,1500000,http://www.redfin.com/CA/Mountain-View/1304-Todd-St-94040/home/642212,,,,N,Y,37.385806,-122.09046,
Past Sale,Single Family Residential,1135 PHYLLIS Ave,Mountain View,CA,94040,1220000,3,3,Mountain View,1617,3950,1999,2,Garage,,Sold,,,,2014-01-14,1280000,2014-01-16,1215000,http://www.redfin.com/CA/Mountain-View/1135-Phyllis-Ave-94040/home/645337,MLSListings Inc. (MLSLI),ML81400157,Alain Pinel Realtors,N,Y,37.380826,-122.077481,false
Past Sale,Single Family Residential,599 SLEEPER Ave,Mountain View,CA,94040,2198000,3,2.5,Mountain View,3247,22125,1988,1,Garage,,Sold,,,,,2198000,2014-01-31,2700000,http://www.redfin.com/CA/Mountain-View/599-Sleeper-Ave-94040/home/729801,MLSListings Inc. (MLSLI),ML81402138,Coldwell Banker Los Altos,N,Y,37.371108,-122.072321,false
Past Sale,Single Family Residential,1021 Varsity Ct,Mountain View,CA,94040,,3,2,94040,2215,,1958,,,,,,,,,,2014-02-27,1975000,http://www.redfin.com/CA/Mountain-View/1021-Varsity-Ct-94040/home/968846,,,,N,Y,37.375377,-122.09277,
Past Sale,Single Family Residential,1332 MIRAMONTE Ave,Mountain View,CA,94040,1100000,3,1,Mountain View,1194,11340,1951,2,Garage,,Sold,,,,,1100000,2014-02-12,1253000,http://www.redfin.com/CA/Mountain-View/1332-Miramonte-Ave-94040/home/641927,MLSListings Inc. (MLSLI),ML81403159,Coldwell Banker Los Altos,N,Y,37.380093,-122.087378,false
Past Sale,Single Family Residential,440 Whisman Park Dr,Mountain View,CA,94043,,3,2.5,94043,1786,,1998,,,,,,,,,,2014-04-08,1242000,http://www.redfin.com/CA/Mountain-View/440-Whisman-Park-Dr-94043/home/1057107,,,,N,Y,37.38928,-122.058106,
Past Sale,Single Family Residential,13170 LORENE Ct,Mountain View,CA,94040,1995000,4,3,Mountain View,2817,10152,1955,2,Garage,,Sold,,,,,1995000,2014-03-19,1995000,http://www.redfin.com/CA/Mountain-View/13170-Lorene-Ct-94040/home/897252,MLSListings Inc. (MLSLI),ML81407701,Alain Pinel Realtors,N,Y,37.369327,-122.069055,false
Past Sale,Single Family Residential,441 YOSEMITE Ave,Mountain View,CA,94041,965000,3,1,Mountain View,1192,4950,1946,1,Garage,,Sold,,,,,965000,2014-03-26,1325000,http://www.redfin.com/CA/Mountain-View/441-Yosemite-Ave-94041/home/763629,MLSListings Inc. (MLSLI),ML81408597,Intero Real Estate Services,N,Y,37.384899,-122.079269,false
Past Sale,Single Family Residential,260 CARMELITA Dr,Mountain View,CA,94040,1648000,3,2.5,Mountain View,1829,10440,1955,1,Garage,,Sold,,,,,1648000,2014-03-26,2220000,http://www.redfin.com/CA/Mountain-View/260-Carmelita-Dr-94040/home/650363,MLSListings Inc. (MLSLI),ML81408879,Intero Real Estate Services,N,Y,37.376423,-122.073171,false
Past Sale,Single Family Residential,816 SONIA Way,Mountain View,CA,94040,1100000,3,1,Miramar,1104,5952,1952,1,Garage,,Sold,,,,,1100000,2014-05-08,1300000,http://www.redfin.com/CA/Mountain-View/816-Sonia-Way-94040/home/1575871,MLSListings Inc. (MLSLI),ML81413918,BHHS Drysdale Properties,N,Y,37.384521,-122.085413,false
Past Sale,Single Family Residential,772 Gantry Way,Mountain View,CA,94040,,3,1,94040,1004,,1952,,,,,,,,,,2014-05-30,1250000,http://www.redfin.com/CA/Mountain-View/772-Gantry-Way-94040/home/1611958,,,,N,Y,37.371605,-122.085916,
Past Sale,Single Family Residential,946 VALENCIA Ave,Mountain View,CA,94040,1598000,4,2.5,Miramonte Park,2173,4807,2009,2,Garage,,Sold,,,,,1598000,2014-05-15,1650000,http://www.redfin.com/CA/Mountain-View/946-Valencia-Ave-94040/home/23044940,MLSListings Inc. (MLSLI),ML81415634,Coldwell Banker Los Altos,N,Y,37.383675,-122.088728,false
Past Sale,Single Family Residential,1205 Awalt Dr,Mountain View,CA,94040,,4,2,94040,2084,,1966,,,,,,,,,,2014-06-17,1925000,http://www.redfin.com/CA/Mountain-View/1205-Awalt-Dr-94040/home/1115740,,,,N,Y,37.362989,-122.068635,
Past Sale,Single Family Residential,560 FAIRMONT Ave,Mountain View,CA,94041,1098000,3,2,Mountain View,1192,4900,1945,1,Garage,,Sold,,,,,1098000,2014-05-19,1450000,http://www.redfin.com/CA/Mountain-View/560-Fairmont-Ave-94041/home/1022135,MLSListings Inc. (MLSLI),ML81417449,Deleon Realty,N,Y,37.385319,-122.080823,false
Past Sale,Single Family Residential,431 NICHOLAS Dr,Mountain View,CA,94043,1125000,3,2.5,Mountain View,1728,2346,1998,2,Garage,,Sold,,,,,1125000,2014-06-05,1280000,http://www.redfin.com/CA/Mountain-View/431-Nicholas-Dr-94043/home/1104302,MLSListings Inc. (MLSLI),ML81418618,Alain Pinel Realtors,N,Y,37.388676,-122.059045,false
Past Sale,Single Family Residential,1915 Golden Way,Mountain View,CA,94040,,3,2,94040,1881,,1963,,,,,,,,,,2014-07-17,1960100,http://www.redfin.com/CA/Mountain-View/1915-Golden-Way-94040/home/1414064,,,,N,Y,37.367871,-122.090382,
Past Sale,Single Family Residential,1487 TODD St,Mountain View,CA,94040,1295000,3,1.5,Mountain View,1404,5208,1953,2,Garage,,Sold,,,,,1295000,2014-07-08,1552000,http://www.redfin.com/CA/Mountain-View/1487-Todd-St-94040/home/1439823,MLSListings Inc. (MLSLI),ML81422406,Alain Pinel Realtors,N,Y,37.385439,-122.093066,false
Past Sale,Single Family Residential,1477 ERNESTINE Ln,Mountain View,CA,94040,1488000,3,2,Mountain View,1671,5022,1953,2,Garage,,Sold,,,,,1488000,2014-07-18,1751000,http://www.redfin.com/CA/Mountain-View/1477-Ernestine-Ln-94040/home/1174436,MLSListings Inc. (MLSLI),ML81424033,Coldwell Banker Los Altos,N,Y,37.386081,-122.092875,false
Past Sale,Single Family Residential,71 Paul Ave,Mountain View,CA,94041,,3,2,94041,1500,,1956,,,,,,,,,,2014-10-28,1367500,http://www.redfin.com/CA/Mountain-View/71-Paul-Ave-94041/home/1602298,,,,N,Y,37.384849,-122.071449,
Past Sale,Single Family Residential,212 SHUMWAY Ln (Unable to map),Mountain View,CA,94041,1658888,3,2.5,Mountain View,1526,2948,2014,2,Garage,,Sold,,,,,1658888,2014-08-04,1671335,http://www.redfin.com/CA/Mountain-View/212-SHUMWAY-Ln-94041/home/56792027,MLSListings Inc. (MLSLI),ML81425670,Classic Communities~ Inc.,N,Y,,,false
Past Sale,Single Family Residential,517 Vincent Dr,Mountain View,CA,94041,,3,1,94041,1266,,1947,,,,,,,,,,2014-08-19,1522000,http://www.redfin.com/CA/Mountain-View/517-Vincent-Dr-94041/home/1222977,,,,N,Y,37.387936,-122.075999,
Past Sale,Single Family Residential,13100 SUN MOR Ave,Mountain View,CA,94040,1549000,3,2,Cherry Wood Acres,1332,10908,1954,2,Garage,,Sold,,,,,1549000,2014-08-13,1650000,http://www.redfin.com/CA/Mountain-View/13100-Sun-Mor-Ave-94040/home/685354,MLSListings Inc. (MLSLI),ML81427588,Intero Real Estate Services,N,Y,37.368477,-122.069957,false
Past Sale,Single Family Residential,537 Devonshire Ct,Mountain View,CA,94043,,3,2.5,94043,1755,,1998,,,,,,,,,,2014-06-24,1175000,http://www.redfin.com/CA/Mountain-View/537-Devonshire-Ct-94043/home/1499702,,,,N,Y,37.404323,-122.060236,
Past Sale,Single Family Residential,701 TIANA Ln,Mountain View,CA,94041,1398000,3,2.5,Mountain View,2088,4557,1986,2,Garage,,Sold,,,,2014-06-05,1525000,2014-07-03,1368000,http://www.redfin.com/CA/Mountain-View/701-Tiana-Ln-94041/home/593607,MLSListings Inc. (MLSLI),ML81416848,Intero Real Estate Services,N,Y,37.379979,-122.059383,false
Past Sale,Single Family Residential,175 Hamwood Ter,Mountain View,CA,94043,,3,3.5,94043,1612,,2007,,,,,,,,,,2014-08-08,1008000,http://www.redfin.com/CA/Mountain-View/175-Hamwood-Ter-94043/home/17291906,,,,N,Y,37.405276,-122.059848,
Past Sale,Single Family Residential,1521 Meadow Ln,Mountain View,CA,94040,,3,2,94040,1335,,1954,,,,,,,,,,2014-06-20,1850100,http://www.redfin.com/CA/Mountain-View/1521-Meadow-Ln-94040/home/641003,,,,N,Y,37.378781,-122.092489,
Past Sale,Single Family Residential,492 Calderon Ave,Mountain View,CA,94041,,3,1,94041,1228,,1947,,,,,,,,,,2013-03-12,1020000,http://www.redfin.com/CA/Mountain-View/492-Calderon-Ave-94041/home/1622205,,,,N,Y,37.387978,-122.074203,
Past Sale,Single Family Residential,385 Mercy St,Mountain View,CA,94041,,3,2.5,94041,1776,,1947,,,,,,,,,,2013-04-19,1520000,http://www.redfin.com/CA/Mountain-View/385-Mercy-St-94041/home/813548,,,,N,Y,37.388507,-122.076532,
Past Sale,Single Family Residential,245 Loreto St,Mountain View,CA,94041,,2,1,94041,1238,,1927,,,,,,,,,,2013-05-22,1280000,http://www.redfin.com/CA/Mountain-View/245-Loreto-St-94041/home/619706,,,,N,Y,37.38909,-122.074085,
Past Sale,Single Family Residential,1586 Hollingsworth Dr,Mountain View,CA,94040,,3,2,94040,1350,,1954,,,,,,,,,,2013-06-21,1325000,http://www.redfin.com/CA/Mountain-View/1586-Hollingsworth-Dr-94040/home/642953,,,,N,Y,37.388395,-122.092941,
Past Sale,Single Family Residential,467 WHISMAN PARK Dr,Mountain View,CA,94043,868000,4,2.5,Mountain View,1925,3049,1998,2,Garage,,Sold,,,,,868000,2013-05-09,1000000,http://www.redfin.com/CA/Mountain-View/467-Whisman-Park-Dr-94043/home/672916,MLSListings Inc. (MLSLI),ML81314541,Coldwell Banker,N,Y,37.388226,-122.057757,false
Past Sale,Single Family Residential,469 WHISMAN PARK Dr,Mountain View,CA,94043,975000,3,2.5,Mountain View,1728,2178,1998,2,Garage,,Sold,,,,,975000,2013-05-04,975000,http://www.redfin.com/CA/Mountain-View/469-Whisman-Park-Dr-94043/home/626179,MLSListings Inc. (MLSLI),ML81315163,Keller Williams San Jose Gateway,N,Y,37.388354,-122.057582,false
Past Sale,Single Family Residential,449 Whisman Park Dr,Mountain View,CA,94043,,3,2.5,94043,1728,,1998,,,,,,,,,,2013-07-11,1010000,http://www.redfin.com/CA/Mountain-View/449-Whisman-Park-Dr-94043/home/623971,,,,N,Y,37.388977,-122.058192,
Past Sale,Single Family Residential,505 Hope St,Mountain View,CA,94041,,4,3,94041,1909,,1953,,,,,,,,,,2013-07-31,1550000,http://www.redfin.com/CA/Mountain-View/505-Hope-St-94041/home/1801827,,,,N,Y,37.389382,-122.080003,
Past Sale,Single Family Residential,536 VIEW St,Mountain View,CA,94041,1500000,3,2.5,Mountain View,2372,7800,1971,,,,Sold,,,,,1500000,2013-06-11,1500000,http://www.redfin.com/CA/Mountain-View/536-View-St-94041/home/618816,MLSListings Inc. (MLSLI),ML81320591,Azure Bay Real Estate,N,Y,37.388657,-122.079777,false
Past Sale,Single Family Residential,432 WHISMAN PARK Dr,Mountain View,CA,94043,1125000,4,2.5,Mountain View,1925,2753,1998,2,Garage,,Sold,,,,,1125000,2013-08-05,1185000,http://www.redfin.com/CA/Mountain-View/432-Whisman-Park-Dr-94043/home/1801888,MLSListings Inc. (MLSLI),ML81327446,Intero Real Estate Services,N,Y,37.389654,-122.058217,false
Past Sale,Single Family Residential,112 Magnolia Ln,Mountain View,CA,94043,,4,2.5,94043,1925,,1998,,,,,,,,,,2013-09-17,1175000,http://www.redfin.com/CA/Mountain-View/112-Magnolia-Ln-94043/home/1397345,,,,N,Y,37.389645,-122.060377,
Past Sale,Single Family Residential,463 WHISMAN PARK Dr,Mountain View,CA,94043,1099000,4,2.5,Mountain View,1925,2718,1998,2,Garage,,Sold,,,,2013-10-03,1130000,2013-10-03,1110000,http://www.redfin.com/CA/Mountain-View/463-Whisman-Park-Dr-94043/home/1321140,MLSListings Inc. (MLSLI),ML81333941,Sereno Group,N,Y,37.388419,-122.057911,false
Past Sale,Single Family Residential,1191 SOLANA Dr,Mountain View,CA,94040,1295000,3,2.5,Mountain View,1522,6098,1951,1,Garage,,Sold,,,,,1295000,2013-10-09,1520000,http://www.redfin.com/CA/Mountain-View/1191-Solana-Dr-94040/home/636872,MLSListings Inc. (MLSLI),ML81336472,Alain Pinel Realtors,N,Y,37.389099,-122.103288,false
Past Sale,Single Family Residential,1346 Park Dr,Mountain View,CA,94040,1299000,3,3.5,Mountain View,1801,4200,2013,1,Garage,,Sold,,,,,1299000,2013-10-29,1125000,http://www.redfin.com/CA/Mountain-View/1346-Park-Dr-94040/home/51590913,MLSListings Inc. (MLSLI),ML81337570,Nu Level Realty~ Inc.,N,Y,37.388092,-122.090485,false
Past Sale,Single Family Residential,1342 Park Dr,Mountain View,CA,94040,1349000,3,3.5,Mountain View,1773,5100,2013,2,Garage,,Sold,,,,,1349000,2013-10-29,1200000,http://www.redfin.com/CA/Mountain-View/1342-Park-Dr-94040/home/51591332,MLSListings Inc. (MLSLI),ML81337578,Nu Level Realty~ Inc.,N,Y,37.388062,-122.09042,false
Past Sale,Single Family Residential,1344 PARK Dr,Mountain View,CA,94040,1199000,3,3.5,Mountain View,1637,3700,1947,1,Garage,,Sold,,,,,1199000,2013-10-29,1075000,http://www.redfin.com/CA/Mountain-View/1344-Park-Dr-94040/home/643503,MLSListings Inc. (MLSLI),ML81337526,Nu Level Realty~ Inc.,N,Y,37.388175,-122.090425,false
Past Sale,Single Family Residential,106 MAGNOLIA Ln,Mountain View,CA,94043,975000,4,2.5,Whisman Station,1925,3493,1998,2,Garage,,Sold,,,,,975000,2013-11-05,1140000,http://www.redfin.com/CA/Mountain-View/106-Magnolia-Ln-94043/home/1785184,MLSListings Inc. (MLSLI),ML81339573,Coldwell Banker Los Altos,N,Y,37.389547,-122.060426,false
Past Sale,Single Family Residential,438 VIEW St,Mountain View,CA,94041,1949000,4,2.5,Mountain View,3233,7500,2000,1,Garage,,Sold,,,,,1949000,2013-11-15,2532123,http://www.redfin.com/CA/Mountain-View/438-View-St-94041/home/618733,MLSListings Inc. (MLSLI),ML81340250,Alain Pinel Realtors,N,Y,37.390042,-122.07891,false
